group_url;text;comments;likes;reposts
huaweip20;Всем привет. Есть у кого-нибудь стоковые темы с нового P40?;0;0;0
huaweip20;"Здравствуйте, подскажите пожалуйста, как подключить huawei p20 pro к телевизору. 
Телевизор без функции смарт тв, и в квартире нет вайфая 
подойдёт ли данный шнур?";6;0;0
huaweip20;Привет все🤝. Как убрать строку?;2;0;0
huaweip20;Ненавижу HUAWEI. Почему на Honor 10 lite 3*32 вышло EMUI 10, а на HUAWEI P20 lite 4*64 не вышло?;15;2;0
huaweip20;Здравствуйте товарищи! Кто поможет установить рут-права на honor 20 pro?;1;0;0
huaweip20;На 20 lite кода будет обнова. Дата есть?;9;3;0
huaweip20;Как убрать шагомер на экране блокировки на honor 20 pro(10 андроид)?;17;1;0
huaweip20;Уже на honor 8x прилетела 10ка, а на huawei p20 все нету...;21;1;0
huaweip20;"Самое интересное! 
О продуктах, ценах и скидках. 
Всё просто: 
Вид устройства, Модель, Цена и последний столбик - скидка, которую Вы можете получить от меня при приобретении на официальном сайте Huawei, через мой реф. 
 
Обращайтесь! 
 
Ну или просто проходите по ссылкам и покупайте: 
Смартфоны: 
- P40 Pro https://shop.huawei.com/ru/product/huawei-p40-pro/?cid=123800 
- P40 https://shop.huawei.com/ru/product/huawei-p40/?cid=123800 
- P40 lite https://shop.huawei.com/ru/product/huawei-p40-lite/?cid=123800 
- P40 lite E https://shop.huawei.com/ru/product/huawei-p40-lite-e/?cid=123800 
Планшеты: 
- MediaPad T5 (16G) https://shop.huawei.com/ru/product/HUAWEI-MediaPad-T5/?cid=123800 
- MediaPad M5 lite LTE https://shop.huawei.com/ru/product/HUAWEI-MediaPad-M5-lite-8/?cid=123800 
- MediaPad M5 lite WIFI https://shop.huawei.com/ru/product/HUAWEI-MediaPad-M5-lite/?cid=123800 
Смарт Часы: 
- Watch GT 2 https://shop.huawei.com/ru/product/Watch-GT-2/?cid=123800 
Наушники: 
- Freebuds 3 https://shop.huawei.com/ru/product/freebuds-3/?cid=123800";0;0;0
huaweip20;Уже устройства на 10.1 обновляются, а H.p20lite всё никак;7;0;0
huaweip20;Всем привет, p20 pro или Mi 9T ?;15;0;0
huaweip20;Хочу перейти с Huawei P20 lete, на Honor 20 или Huawei nova 5t, не могу определится, посоветуйте.;10;1;0
huaweip20;Доброго времени суток! Дисплей p20 pro не выдержал падения, кто уже менял, посоветуйте, какой ставить копию или все таки оригинал, цены слишком розняться;3;0;0
huaweip20;Здравствуйте, 20pro постоянно выгружает приложения из фона.замок ставлю, все равно. Как быть? Уже бесит;10;0;0
huaweip20;;5;3;0
huaweip20;"У Huawei вышла новая линейка P40. 🔥🔥🔥 
P40 Lite E и P40 Lite с бесплатной доставкой до дверей из официального магазина! 🚗 
Могу поделиться купоном на скидки 500 и 1000 руб, пишите в личку! 
https://shop.huawei.com/ru/product/huawei-p40-lite-e/?cid=123630 
Делитесь ссылкой пожалуйста. ✌🏻";3;0;0
huaweip20;Кто подскажет — после обновления на Р20 с рабочего стола пропала иконка Гугл плей. В списке приложений он есть, но все равно не запускается;6;0;0
huaweip20;"Как сделать одну навигационную кнопку на p20 lite? Второй скрин как выглядит это на p20 lite
Хотя и то и то 9 emui";3;1;0
huaweip20;Ура ура ура пришла обнова на Huawei p20 lait;37;0;0
huaweip20;"Внимание!🔥🔥🔥 
Huawei Watch GT2e + подарок Freebuds Lite за 6990! 
Переходите по ссылке в официальный магазин Huawei до 4.04 
https://shop.huawei.com/ru/product/huawei-watch-gt-2e.. 
Доставка до дверей бесплатная! 
Пишите в личку, поделюсь купоном на дополнительную скидку 500 руб!!!!";0;0;0
huaweip20;"На Huawei P20 lite порт для наушников(aux) работает только через программу(приходится направлять звук вручную т.к автоматически телефон наушники не определяет)
Перепрошивка не помогла, надо менять aux?";9;0;0
huaweip20;"Уважаемые подписчики. Хотим порекомендовать Вам нашу группу. 
В группе Вы найдёте: - Актуальные новости - Патчи - Модули -Программы - Темы - Шрифты - Обои - Украшательства и многое другое. 
https://vk.com/android_4life";0;0;0
huaweip20;Скажите, пожалуйста, почему оповещения не приходят в приложениях? В настройках все включено.;1;0;0
huaweip20;А на Huawei p20 lite будет EMUI 10 и Android 10?;14;1;0
huaweip20;Отличная тема для EMUI 9.1 и EMUI 10 в стиле IOS 13 даже работает свайп экран блокировки;6;3;0
huaweip20;Как открыть настройки записи экрана? Ибо у меня не записывает голос и звук;0;0;0
huaweip20;"P20 PRO, Europe 
Надеюсь, что после этого дерьма придёт 10)00";42;0;0
huaweip20;Huawei p20 lite кто хочет такую панель управления?;16;3;0
huaweip20;"Всем привет, у меня huawei p smart plus
Жутко скачет вайфай , невозможно даже видео на ютуб посмотреть в самом низком качестве. 
На всех других устройствах вайфай работает нормально.
Буду благодарен за помощь";1;0;0
huaweip20;Во время презентации смартфонов линейки Huawei P40, китайский производитель кратко анонсировал новую прошивку EMUI 10.1, а теперь Huawei поделилась подробной информацией о новой версии фирменного интерфейса. Как обещает компания, EMUI 10.1 получат более 30 смартфонов, включая линейки Mate 30, Mate X и P30, но полный список обещает опубликовать позднее.;3;2;0
huaweip20;Подскажите пожалуйста. Динамик что-то начал хрипеть, особенно на низком уровне громкости. Хрипеть, в смысле он играет норм, потом резко упал звук и опять вернулся. И так каждую секунду. Телефон не ронял, в воду не окунал;3;0;0
huaweip20;Написал в поддержку. И оказывается лайт не поддерживается. Хотя на сайте написано что поддержка p20 series. Ох уж эти неточности.;30;0;0
huaweip20;Вопрос касаемо HMS, а именно Huawei pay. У кого нибудь появилась в приложении кошелёк от Huawei графа добавить банковскую карту?;0;0;0
huaweip20;"Друзья, у меня после январского обновления до emui 9.1 P20 Pro не подключается к компьютеру (точнее, идёт только зарядка), а также не работают оригинальные наушники, но аналоговый type-c с 3,5мм работают. Те же наушники, комп, провод с другими телефонами коннектятся без проблем. Режим разработчика, отладка по USB, разрешения для HiSuite, сброс до заводских настроек не помогают, переключение режима с ""только зарядка"" на любой другой тоже не работает. Кто-нибудь знает, что ещё можно попробовать? 
Спасибо 

Ждала очень обновления до emui10, что могло бы пофиксить проблему, но его как нет, так и нет 😒";9;0;0
huaweip20;Друзья а будет андроид 10 ка на р 20 про?? обещали же вроде в марте;7;0;0
huaweip20;"Со вчерашнего вечера телефон стал вылетать из приложений (huawei p20 lite)
В чем может быть проблема? Чистила, перезагружала. Ничего не помогает";6;0;0
huaweip20;Здравствуйте, может странный вопро, но всё же. Есть ли оригинальные чехлы (от huawei) для p20 lite? Просто в том же мвидео оригинальный чехол для p20 стоит 50 рублей, а на lite нету. Хочется купить, по любому ориг будет лучше чем любой другой чехол. Забыл уточнить именно силиконовый бампер.;18;0;0
huaweip20;Вопрос к Беларусам, пришло уже кому обновление, на п 20 про (хуавей);10;0;0
huaweip20;Вопрос: Если с p20 lite без стекла гонять, быстро ли экран покроется царапина и зафаршмачится. Или ничего ему не будет?;10;0;0
huaweip20;У меня хуауей п20, когда придёт обновление андройда 10 кто знает? У друга п30 лайт уже обновился вчера;8;0;0
huaweip20;https://vk.com/wall-192483842_12;26;1;0
huaweip20;Кому нибудь нужны чехлы на P20 lite, тел продал, перешёл на iPhone, не нужны, лс;11;0;0
huaweip20;Обновка прилетела;10;0;0
huaweip20;P20 Pro. Авто режим. Минск.;0;2;0
huaweip20;Перестали приходить уведомления о сообщениях в вк на p20lite. Ничего не отключал. Пробовал отключить, выключить, но не помогло. Телефн перезагружал. What is it?;2;0;0
huaweip20;Подходит к концу март, а p20 pro как не получил обновления, так и, наверное, не получит (((;9;4;0
huaweip20;Ребята, посоветуйте какой аппарат купить на смену хуавей п20про? Всё устраивает в нем. Но батарея чуток стала здавать((((;6;0;0
huaweip20;"у кого нибудь работает эта фича в галерее?
у меня p20 lite";6;0;0
huaweip20;"Вот что пишет человек с Крыма про новый Р40

Решился брать этот телефон на официальном сайте, какраз из-за того что он без Гугл сервисов. От телефона мне нужен только телеграмм браузер и хорошая камера. И что вы думаете? Мне отказали в покупке из-за того что я в Крыму. Тоесть они сами под санкциями терпят убытки, но сами занимаются этой чепухой. Больше аппараты этой шарашки не рассматриваю к приобретению. И да, с сегодняшнего дня гуглосервисы на эти телефоны не ставятся. Гугл позакрывал лазейки. На форуме 4pda можно детальнее ознакомиться с этой проблемой.";1;1;0
huaweip20;P20 pro, обновления не ищет. Кто скажет почему?  Я тут новенький. Что значит текущая версия мтс?;19;0;0
huaweip20;"Друзья, всем привет. Кто сталкивался с проблемой с синхронизацией Google Fit и Huawei Health?
Использую также band 4.
Позавчера как-то удалось синхронизировать, а вчера снова сбоит.
Буду рад помощи. Спасибо.";0;0;0
huaweip20;Мне не важно когда будет 10, я откатился с 9.1 на 8.0 что бы батареи хватило на больше часов;3;0;0
huaweip20;П 20 лайт;25;1;0
huaweip20;Р 20 lite будет обновление 10;39;0;0
huaweip20;"Хонор 8х обновился до андроид 10
Неужели п20 лайт не обновят?";20;0;0
huaweip20;Смартфон Huawei P20 lite. Телефон не включается, висит на заставке. Удерживание кнопки включения непомогает. Когда пытаюсь зайти в меню Recovery (кнопка увеличения громкости и кнопка питания), появляется такая картинка. Что это значит?;16;0;0
huaweip20;Доброго времени! ХОЧУ ПОМЕНЯТЬ КНОПКИ ПРИНЯТЬ ИЛИ ОТКЛОНИТЬ ВЫЗОВ? ТО ЕСТЬ НА ЗАБЛОКИРОВАННОМ ТЕЛЕФОНЕ НУЖНО ТЯНУТЬ ПО ЭКРАНУ ПОЛЗУНОК ТО ВПРАВО ТО ВЛЕВО, А НА РАЗБЛОКИРОВАННОМ  НИЧЕГО НЕ НУЖНО ТОЛЬКО НАЖАТЬ НА КНОПКУ. ВОТ ВОПРОС КПК НАСТРОИТЬ ТЕЛЕФОН ЧТОБЫ ПРОСТО НАЖИМАТЬ НА КНОПКУ ПРИНЯТИЯ ВЫЗОВА А НЕ ТЯНУТЬ ЕЁ ПО ЭКРАНУ, ЕЗЖУ ЗА РУЛЁМ ОЧЕНЬ НЕУДОБНО;2;0;0
huaweip20;Здравствуйте. У меня п20 про на Андроиде 8. Стоит ли обновляется до 9.1??... Особенно как снимает камера лучше или хуже???;10;0;0
huaweip20;Доброй ночи всем привет и здоровья, посоветуйте какой телефон можно маме взять чтоб я был не плохой по всем параметрам а то не могу определиться гляжу на Хонор 8х телефон вроде как хорош и обновился до 10 всё равно что остальное тоже хорошо ну может ещё что то предложете?;11;0;0
huaweip20;Всем привет! Вопрос к тем у кого p20, какая версия вк у вас? Старая? Или обновилась?;13;0;0
huaweip20;"Уже 14 марта, а п20 про всё ещё не получил emui 10. 
Весело) 
Европа на связи если что";18;3;0
huaweip20;Huawei P20 Lite Emui 10 обновления будет ?;42;4;0
huaweip20;что с гуглом? (п20лайт);9;1;0
huaweip20;Сравнительно недавно компания Huawei начала распространять новую версию своего фирменного интерфейса EMUI 10 для своих устройств. И, как обещает производитель, в ближайшие месяцы апдейт получат порядка 35 моделей, а в этой статье мы выделим десять главных особенностей оболочки EMUI 10.;5;3;0
huaweip20;Huawei p20 lite. Это нормально?;11;2;0
huaweip20;Накидайте рингтонов пожалуйста🙏🏼🙏🏼🙏🏼;23;3;0
huaweip20;Nova 5t пришла 10ка Рязань;5;1;0
huaweip20;Спасибо Huawei выиграл 270грн. если считать по сути 1монета=1гривне;6;0;0
huaweip20;Всем привет, у меня такой вопрос. Можно ли как то уменьшить силу вибрации на h p20 lite? Очень уж сильно требезжит. Заранее спасибо.;1;0;0
huaweip20;На Хуавей п смарт z уже пришла Обнова до 10. Есть различия но не сказать что прям что то новое. Да шторка поменялась ну и уведомления по другому стали. А так все по старому.;4;1;0
huaweip20;Ребят то не нормально. То пишут что выпустят emui 10 на huawei p20 lite, то нет. 2 недели назад опять сказали да. А сейчас его нету в списке. Вопрос ждать?;20;0;0
huaweip20;Что там с 10й слышно?;44;2;0
huaweip20;не могу найти google camera для п20лайт, please скиньте apk;6;1;0
huaweip20;"Всем привет. Вопрос такой. Huawei p20 pro. Музыка через наушники стала воспроизводиться плохо. Эхо какое то. Думал наушники сломались. Но нет. На компе все ок через них. Попробовал два переходника. Ситуация не поменялась.
До этого все нормально было.";24;0;0
huaweip20;Ребята всем привет, скажите стоит менять свой xiaomi mi9  на Huawei p20pro, самое важное для меня камера!;5;1;0
huaweip20;"Как видно на снимках, основная камера Huawei P40 Pro, состоящая из трех основных датчиков изображения, размещена в вертикальном блоке, а правее расположены еще два сенсора и светодиодная вспышка. Судя по прямоугольному вырезу для объектива, нижний модуль камеры является перископным. 
 
#Huawei #HuaweiP40 #HuaweiP40Pro";0;0;0
huaweip20;"https://www.ixbt.com/news/2020/01/03/huawei-android-10-2020.html
Говорят, мы попадаем :))";18;1;0
huaweip20;Отказала вибрация на Huawei p20 lite. В чем может быть проблема?;2;0;0
huaweip20;Подскажите как и где взять huawei assistant для 9.1 p20 lite?;1;0;0
huaweip20;"Вчера в Испании китайская компания Huawei представила смартфон Huawei P40 Lite, который, как и предполагалось ранее, оказался переименованной моделью Huawei nova 6 SE. 
 
Из коробки новинка работает под управлением фирменной прошивки EMUI 10 на базе ОС Android 10, но без сервисов Google — их заменяют HMS. 
 
#Huawei #HuaweiP40Lite";0;2;0
huaweip20;Кто подскажет, почему на Р20 не обновляется вк, у брата на хонор 8х уже давно обновился, а у меня фигушки;1;0;0
huaweip20;Интересно а на p20lite придёт 10 андроид?;24;0;0
huaweip20;У вас тоже пропали подсказки к стикерам в ВК?🧐;1;0;0
huaweip20;Начало появляться жёлтое пятно в левом верхнем углу. Может это быть связано с тем что когда то давно я сильно уронил на этот край телефон?;14;0;0
huaweip20;Еще один серьезный поиск!;3;2;0
huaweip20;Серьезный поиск.  Если кто-то видит или разъясняет эти темы, я прошу вас загрузить их в раздел для обсуждения ...;2;2;0
huaweip20;"Всем привет. 
Пропало облако Huawei и вылетают приложения ""Google"" и ""Play Маркет"". С чем это может быть связано? Huawei P20 Lite, EMUI 9.1";8;1;0
huaweip20;Всем здарова вот в программе Firmware Finder появился патч безопасности за 2020 год на р20 лайт а говорили не будут выпускать даже патчи безопасности хрен их поймёшь;5;1;0
huaweip20;🧐;2;0;0
huaweip20;Добрый вечер, подскажите, может кто сталкивался с такой проблемой, в общем перестала работать основная камера, при открытии камеры экран просто чёрный, никаких ошибок не пишет, камера открывается на секунд 15 и закрывается, и сразу само запускается, при этом селфи камера функционирует, подскажите что делать?;11;1;0
huaweip20;"Гибкое стекло в Galaxy Z Flip - Правда или миф? // Что это?

Смотреть: https://youtu.be/ExKD9MLjouI

Поблагодарить автора можно подпиской и комментарием под видео

#samsung #galaxyzflip #гибкоестекло #технологии";0;1;0
huaweip20;P20 Pro. Без обработки.;5;2;0
huaweip20;Скажите мне пожалуйста huawei p20 lite поддерживает функцию MHL;1;0;0
huaweip20;Перешёл на редми ноут 8 про,6/128. С хуавей п20 лайт. Почему то не жалею.;15;0;0
huaweip20;Похоже для huawei p20 lite скоро будет emui 10 а точнее это последнее обновление защитных патчей перед 10;3;3;0
huaweip20;Оп;7;0;0
huaweip20;"Обзор Spark - Лучший почтовый клиент для macOS, iOS, Android

Смотреть: https://youtu.be/bFCyRB--EQg

Подписка на канал и комментарий под видео - лучшая форма благодарности

#spark #обзор #альтернативаinbox #mail #android #ios";2;0;0
huaweip20;Всем привет. Купил смарт чехол на пи 20 лайт не работает. Вроде все ставлю норма. Думал может магнита нет скачал приложение с плеймаркета выкл вёл экран вроде работает. Как быть как активировать смарт чехол? Помогите. Просто блин для пластмассы не мало денег стоит;2;0;0
huaweip20;"Как сообщают инсайдеры, в Huawei P40 будет применяться новый сенсор Sony IMX700 разрешением 52 Мп с таким же цветным фильтром RYYB, как у камеры Huawei P30 Pro. 
 
Кроме того, Huawei P40 Pro обещают ультра-широкоугольный объектив на 40 Мп, объективом с переменным перископом и 10-кратным оптическим объективом ToF. 
 
#Huawei #HuaweiP40";0;0;0
huaweip20;Здравствуйте, друзья.  Почему тема не принята.  Пожалуйста, помогите.  В этом случае без изменений.  Заранее спасибо!;1;0;0
huaweip20;Знает кто может, для Huawei P9 выходил андроид 8?;3;0;0
huaweip20;"Хуавей п20 лайт.
Плохо стало слышно разговор в динамике. Ни с того ни с сего звук пропал вдвое. Надо сбрасывать до заводских?";4;0;0
huaweip20;Скиньте фото скрепки для лотка сим от p20 lite.;6;0;0
huaweip20;;6;0;0
huaweip20;;17;2;0
huaweip20;Приветствую всех, чёт не соображу как взять номер из смс п30лайт ?;0;0;0
huaweip20;Всем пока, продал свой p20pro перехожу на Iphone;1;1;0
huaweip20;"Ассортимент смартфонов компании Huawei, основанных на чипе Kirin 810 пополнила модель Huawei nova 7i, которая, по сути, является копией Huawei nova 6 SE, представленной в Китае в декабре прошлого года. 
 
Продажи Huawei nova 7i стартуют 14 февраля по цене $265, а первым покупателям, оформившим предварительный заказ, обещают в подарок фитнес-браслет Huawei Band 4.";0;0;0
huaweip20;Москва. Есть 4 чехла на Huawei p20 lite, каждый по 200 рублей. Кому интересно пишите.;6;0;0
huaweip20;"В течение ближайших двух с половиной недель апдейт программного обеспечения станет доступен для тринадцати моделей по всему миру. Так, глобальная версия EMUI 10 появится на Huawei P20 и P20 Pro, Mate 10 и Mate 10 Pro, а также на Lite-версиях двух флагманов. Кроме того, опробовать проприетарную прошивку смогут владельцы сразу четырёх представителей серии Huawei nova – nova 4, nova 4e, nova Lite 3 (доступен не на всех рынках) и nova 5T. Также апдейт выйдет для Huawei P Smart 2019 и двух люксовых смартфонов в лице Huawei Mate 10 Porsche Design и Mate RS Porsche Design.

https://overclockers.ru/blog/mpanasovsky/show/33710/20-smartfonov-huawei-poluchat-globalnuju-versiju-emui-10-s-android-10-do-konca-marta";1;5;0
huaweip20;Стоит ли вместо p20 lite брать  Xiaomi Redmi Note 8 Pro 6/128GB?;11;0;0
huaweip20;Всем привет , подскажите , перешла на xiaomi, но emui привычнее , как сделать похожим его;1;0;0
huaweip20;Добрый день, разбила экран на p20 pro. Возможно кто-то тоже делал замену и осталась ссылка на проверенный товар, то буду благодарна.;3;0;0
huaweip20;Не могу точно утверждать, но будем верить. У меня вчера глюкнул фонарик и рука чесалась... Я не суеверная, возможно, перемены всё же придут 😁😂;6;5;0
huaweip20;;18;0;0
huaweip20;Всем привет)))) слушайте ни у кого по ходу не обновится до 10 андроид хуавей p20 lite. Или может у кого то обновился?;5;1;0
huaweip20;Минск. P20 Pro. Без обработки...;4;8;0
huaweip20;"Как ожидается, в марте текущего года на Huawei Developer Conference 20120 (HDC 2020) компания Huawei расскажет о новой версии своего фирменного интерфейса EMUI 11, основанной на пока ещё не анонсированной Google операционной системе Android 11. 
 
А сегодня достаточно авторитетный ресурс HuaweiCentral поделился информацией о том, какие смартфоны Huawei и Honor обновятся до EMUI 11 и Magic UI 4. 
 
#Huawei #Honor #EMUI11 #MagicUI4";5;1;0
huaweip20;;6;2;0
huaweip20;Здравствуйте, вопрос не особо по теме группы, но всё же. Если у кого то есть honor flypods lite или подобные им наушники, есть ли приложение способное показывать зарядку хотя бы кейса ну и лучше если и наушников?;0;0;0
huaweip20;"Всем привет 
Откатился на 8.0, теперь всё ок👌🏻
Но, при нажатии на иконку Google, меня перекидывает на боковую страницу с новостями. Лечится это отключением этой самой страницы
Но как это вылечить, при этом не отключая эту страницу?";2;0;0
huaweip20;Вчера мы писали о том, что владельцы смартфонов Huawei P20 и Huawei P20 Pro уже начали получать стабильную версию прошивки EMUI 10, а сегодня инсайдеры рассказали о том, какие смартфоны Huawei получат EMUI 10, основанную на Android 10, в феврале текущего года.;14;2;0
huaweip20;"Всем привет
Очень часто начало вылетать приложение Google. Если раньше это было единичный случай, то сейчас после вылета может ещё раз закрыться. Как можно решить эту проблему?
Huawei P20 Lite";0;0;0
huaweip20;На huawei p20 lite обновление выйдет?;4;1;0
huaweip20;"Владельцы Huawei P20 и Huawei P20 Pro в Индии сообщают о получении EMUI 10 на ОС Android 10. Кроме того, на официальной страничке подразделения Huawei India в Twitter уже появилось подтверждение данной информации. 
 
Для европейских пользователей Huawei P20 и Huawei P20 Pro обновление до EMUI 10 выйдет в самое ближайшее время. Российским же владельцам данных моделей придется подождать — российское подразделение Huawei обещало выпустить обновление EMUI 10 для Huawei P20 и P20 Pro в апреле-июне текущего года.";0;0;0
huaweip20;Ребят, после новой обновы на Huawei p20 lite, после подключении наушников, независимо от джека или блютуза, телефон начинает тупить, сам по себе куда то зайдёт или что-то нажмёт, кто нибудь сталкивался с этим?;0;0;0
huaweip20;"Huawei, Xiaomi, Oppo и Vivo планируют запустить свой магазин приложений уже в следующем месяце, но пока не ясно, они планируют конкурировать с Google Play, где уже собраны миллионы приложений. 
 
Возможно, GDSA может предложить меньшую комиссию за все покупки, тогда как в Google Play разработчики выплачивают Google 30% с каждой покупки.";2;1;0
huaweip20;Народ у всех такая версия Huawei Histen на Huawei P20 lite?;16;0;0
huaweip20;Понимаю, что немного не в тему сообщества, но может ли кто-нибудь продать амбушюры (резиновые вкладыши) для Honor sport размера М? Один свой потеряла, и теперь наушниками пользоваться невозможно. Жалко выбрасывать, очень нравятся ☹️;1;1;0
huaweip20;"Кто знаешь в чем проблема все включено но на блокировки экрана не показывает шаги.
Huawei p20 lite";3;0;0
huaweip20;Добрый день 😊подскажите пожалуйста, приходит на телефон обновление системы. Но сам не хочу обновляться. И так все устраивает. Как избавится от этих обновлений вообще, чтобы не приходили? Телефон хуавей п20 лайт. Если можно ответ скриншотами, чтобы более понятней было.;2;0;0
huaweip20;"На первом месте iQOO Neo 855 Racing Edition с 504 796 баллами, на втором — iQOO Pro 5G с 502 288 баллами, а на третьем — Vivo Nex 3 5G с 498 223 баллами. 
 
Четвертое и пятое места поделили смартфоны OnePlus 7T Pro и OnePlus 7T с 496 134 и 495 733 баллами соответственно. 
 
Далее идут такие модели как Asus ROG Phone 2, Realme X2 Pro, Honor V30 Pro, Oppo Reno Ace 8 и Huawei Mate 30 Pro 5G. 
 
Смартфоны Xiaomi Mi 9 Pro 5G и Black Shark 2 Pro, присутствующие в декабрьском рейтинге AnTuTu, из нового перечня выбыли.";3;0;0
huaweip20;Подскажите пожалуйста. Телефон Huawei p20 pro, после падения не работает экран, полностью выключен, но сам телефон включается, заряжается. В чем может быть проблема, что делать?;1;0;0
huaweip20;Кто знает точно, сперва huawei говорят что выйдет android 10 на p20 lite а потом нет. Так выйдет или нет;11;1;0
huaweip20;"Всем привет
Как установить свои живые обои? То есть я скачал их с телеги, формат .mp4";0;0;0
huaweip20;Всем пока, продал свой p20pro перехожу на Xiaomi.;19;2;0
huaweip20;У меня у одного телефон выключается при морозе? Huawei p20 lite;19;4;0
huaweip20;Всем ку. Из телефона пропала hi care. P20 pro. Может у кого тоже такая проблема? Чем она чревата?;3;1;0
huaweip20;"В Сети опубликована патентная документация, выданная Huawei на новый гибкий смартфон, который, как ожидается, выйдет на рынок под названием Huawei Mate X2. 
 
Как видно на изображениях, Huawei Mate X2 будет иметь форм-фактор книжки, но сгибаться внутрь корпуса, что защитит экран от повреждений во время эксплуатации.";0;0;0
huaweip20;"Всем привет!
P20 pro. Прилетело обновление 351. Где найти, что в него входит?";8;1;0
huaweip20;"Всем привет
Может кто покидать рабочих тёмных тем для Huawei P20 Lite? Чтобы со шторкой в системных приложениях всё было ок
Или покидать светлых тем с тёмной шторкой
Заранее спасибо :)";17;1;0
huaweip20;Всем доброе время суток! Может кто в курсе выйдет ли на Р20 андроид 10?;25;0;0
huaweip20;Всем привет. Простите, если уже был такой вопрос, по стене вниз не нашла. После всех обновлений до 9 на p20 lite виснет хром очень сильно и вылетает. В предыдущей системе такого не было. Кто что думает?;2;0;0
huaweip20;Привет всем.Подскажите ,есть ли на p20 lite,корректно работающая программа always on display,желательно чтоб ещё и в чехле - книжке работала?;15;0;0
huaweip20;"Ребята поддержите наш р20 lite Подпишите петицию!
http://chng.it/nKqMjpRT";11;1;0
huaweip20;здравствуйте)сегодня столкнулась с такой проблемой:утром телефон работал хорошо,я зашла в соцсети и через 3 минуты он завис,я выключила экран и с тех пор никаких признаков жизни.На зарядку поставила(хотя он заряжен был ),тоже никак не реагирует.Что это может быть?Есть шанс включить его или лучше уже новый смотреть?;10;0;0
huaweip20;Здравствуйте! Подскажите пожалуйста как избавиться от этого. Держать жпс включенным всегда, а так же избавиться от телефона не вариант. Выставлял время в ручную - не помогает. Это, кстати, едиественное, что нашел в интернете.;1;0;0
huaweip20;Здрасьте всем, у меня p20lite, стоит ли обменяться в p20 с доплатой 5000р???...или телефон староватый уже?.. спасибо;2;0;0
huaweip20;Всем привет!!!! Кто сталкивался с ремонтом внешнего динамика? Стал тихо играть. Хуавей p20 lite;0;0;0
huaweip20;Ребята сегодня заметил, что на P20 lite есть Dolby Atmos;72;1;0
huaweip20;"Сегодня достаточно известный инсайдер @RODENT950 рассказал на своей страничке в Twitter о том, что какие главные изменения коснутся камер Huawei P40 и Huawei Mate 40. 
 
Так, если верить источнику, в камере Huawei P40 основные улучшения будут сделаны в плане качества фото, а в Huawei Mate 40 будет кардинально обновлена кинематографическая камера.";0;1;0
huaweip20;"ребят, вопрос есть 
У меня p20 pro, спящий режим. макс. 10 минут стоит
Можно ли как-то увеличить время? Например до 30 минут или вообще до ""навсегда""? 
У друга помню был honor (с 2017 года) у него данная фишка была, сейчас p30 и тоже есть 
Может с помощью приложения какого-нибудь ?";7;0;0
huaweip20;Добрый день. Такая проблема вчера возникла с p20 pro. Пропала быстрая зарядка, не подключаются наушники через type-c и не видит компьютер через кабель. При этом подзаряжается, но полная зарядка длится около четырёх часов.;3;0;0
huaweip20;Фанаты Huawei требуют выпуска EMUI 10 для своих смартфонов;1;2;0
huaweip20;Купил тач с экраном,экран работает,а тач не арбайтен.и так 3 подряд проверял.кто сталкивался?;0;1;0
huaweip20;Народ, всем привет, а как сделать темный режим на p20 lite, не меняя при этом темы. например как у сяоми в настройках включается темный режим и все;9;0;0
huaweip20;Ребят всем привет, решил продать свой Huawei p20 pro, пользуюсь полтора года, как думаете какая цена у аппарата со всем  комплектом, в хорошем состоянии??;6;0;0
huaweip20;"Всем привет.
В последнее время начали часто вылетать гугловские приложения (Google, Google Play) 
В чём может быть проблема и как её решить?

Huawei P20 Lite";2;2;0
huaweip20;Почему всё так запутанно ёп твою мать;7;2;0
huaweip20;Подскажите пожалуйста. В приложении Погода, версия 9.1.1.323, не получается добавить город, кроме как из рекомендованных (только РФ) , либо по месторасположению. Как решить проблему?;12;0;0
huaweip20;Что делать если на левом  верхнем углу  пятно появилось? П20 лайт;10;0;0
huaweip20;"В первую очередь обновленный интерфейс EMUI 10 появится на флагманских смартфонах Huawei P30, P30 Pro, Mate 20 и Mate 20 Pro. 
 
Во втором квартале обновление станет доступно «по воздуху» и для других смартфонов. 
 
#Huawei #EMUI10";0;1;0
huaweip20;"Как откатить с 9 на 8?
Телефон Huawei p20 lite";6;0;0
huaweip20;Друзья из-за чего может быть, инет плохо работает хотя связь нормальная.. Huawei p20 lite;10;0;0
huaweip20;Ребята как попасть в инжинерное меню перелопатил весь интернет! Коды не подходят!! Или как громкость накрутить? Подскажите!! У меня р20 lite;5;0;0
huaweip20;Неужели шанс всё-таки есть? 😮;4;0;0
huaweip20;Пришла обнова, стоит устанавливать?;11;0;0
huaweip20;"Здравствуйте. 
Кто в курсе, почему после обновы до miui 10 в настройках ""always on display"" не появилась возможность кастомизации всегда работающего экрана? Вроде как должны были добавить новые виджеты... 
(huawei p30 pro)";3;0;0
huaweip20;;3;3;0
huaweip20;https://gagadget.com/59181-spisok-smartfonov-huawei-i-honor-kotoryie-ne-poluchat-obnovlenie-android-10-s-obolochkoj-emui-10/;0;0;0
huaweip20;https://tech.onliner.by/2020/01/16/honor-i-huawei круто чё сказать, наши мольбы никто не услышал;5;0;0
